id,name,quantity,unit,price,clubcard_price,reduction_percent,absolute_savings
600,Muller Light Greek Style Lemon Yogurt 4X115g,4115.0,g,2.5,,0.0,0.0
599,Tesco 20 Chicken Poppers 200G,200.0,g,2.2,,0.0,0.0
598,Tesco 100% Pressed Apple & Mango Juice 1 Litre,1.0,litre,2.0,,0.0,0.0
597,Tesco Finest Smoked Wiltshire Cured Back Bacon 8 Pack 240G,240.0,g,3.5,,0.0,0.0
596,Tesco Finest Charred Topside Beef 90G,90.0,g,3.5,,0.0,0.0
595,Tesco Organic Unwaxed Lemons Minimum 3 Pack,3.0,,1.9,,0.0,0.0
594,Tesco Finest All Rounder Potatoes 2Kg,2.0,kg,2.2,,0.0,0.0
627,Cathedral City 5 Cheddar Sticks with Branston Pickle Dip,5.0,sticks,1.25,,0.0,0.0
629,Tesco Finest 5% Aberdeen Angus Steak Mince,500.0,g,5.35,,0.0,0.0
630,Tesco Pomegranate Seeds,80.0,g,1.35,,0.0,0.0
631,Tesco Organic Brown Onions,750.0,g,1.5,,0.0,0.0
664,Tesco Fresh Tagliatelle Nests,300.0,g,1.35,,0.0,0.0
663,Lindahls Kvarg Vanilla 150G Pot,150.0,g,1.25,,0.0,0.0
662,Tesco Cut Chives,20.0,g,1.0,,0.0,0.0
660,Tesco Cauliflower Cheese,600.0,g,3.0,,0.0,0.0
659,Tesco Finest Lemon Curd Yogurt,150.0,g,1.0,,0.0,0.0
657,Tesco British Lamb Mince 20% Fat,500.0,g,6.9,,0.0,0.0
656,Heck 6 97% Pork Sausages,400.0,g,3.2,,0.0,0.0
655,Jus-Rol Puff Block,500.0,g,1.6,,0.0,0.0
653,Cravendale Filtered Fresh Whole Milk,1.0,l,1.75,,0.0,0.0
652,Tesco Mini Watermelon,1.0,,2.3,,0.0,0.0
651,Alpro Oat Original Long Life Dairy Free Drink,1.0,l,2.0,,0.0,0.0
650,Tesco Spaghetti Carbonara,400.0,g,3.3,,0.0,0.0
649,Tesco Finest 12 Cumberland Chipolatas,12.0,chipolatas,3.25,,0.0,0.0
648,Tesco Finest 20 Mini Meatballs,20.0,meatballs,3.75,,0.0,0.0
647,Tesco Goose Fat,220.0,g,3.0,,0.0,0.0
644,Tesco Cherries Punnet,200.0,g,3.4,,0.0,0.0
643,Tesco Scotch Eggs 4 Pack,4.0,eggs,2.1,,0.0,0.0
642,Tesco Corn On The Cob Twinpack,2.0,cobs,1.29,,0.0,0.0
641,Growers Harvest Orange Juice Drink No Added Sugar,1.0,litre,0.79,,0.0,0.0
640,Woodside Farms 8 Pork Sausages,8.0,sausages,1.5,,0.0,0.0
639,Tesco Egg Custard Tarts 2 Pack,2.0,tarts,0.85,,0.0,0.0
638,Tesco Dill,20.0,g,0.52,,0.0,0.0
637,Tesco Mixed Vegetables,225.0,g,1.5,,0.0,0.0
636,Creamfields Cottage Cheese Low Fat,300.0,g,0.79,,0.0,0.0
634,Tesco Perfectly Ripe Conference Minimum 4 Pack Pear,4.0,pears,2.3,,0.0,0.0
633,Yeo Valley Natural Yogurt,150.0,g,0.85,,0.0,0.0
632,Eastman's Houmous,200.0,g,0.99,,0.0,0.0
735,Tesco Beef Ribeye Steak,227.0,g,5.35,,0.0,0.0
2258,Tesco 2 Fresh Toffee Cream Meringues 60G,2.0,,1.75,,0.0,0.0
771,Large Braeburn Apples Loose Class 1,,,0.52,,0.0,0.0
827,Woodside Farms Pork Belly Slices,500.0,,3.39,,0.0,0.0
819,Yeo Valley Honey Greek Style Yogurt,4.0,x100g,2.5,,0.0,0.0
821,Tesco Organic Cherry On The Vine Tomatoes,200.0,,2.0,,0.0,0.0
823,Tesco Cranberry Juice Drink,1.0,,2.0,,0.0,0.0
784,Tesco 2X Extra Strong Garlic Baguettes 410G,410.0,g,1.8,,0.0,0.0
824,Oykos Salted Caramel Luxury Greek Style Yoghurt Dessert,4110.0,,1.95,,0.0,0.0
781,Tesco 9 Mini Sausage Rolls 270G,270.0,g,2.15,,0.0,0.0
825,Tesco Wafer Thin Roast Chicken,125.0,,1.45,,0.0,0.0
826,Stork Original Baking Spread,1.0,,3.15,,0.0,0.0
779,Alpro Soya No Sugar Chilled Dairy Free Drink 1L,1.0,l,2.0,,0.0,0.0
828,Lindahls Kvarg Stracciatella Pot,150.0,,1.25,,0.0,0.0
817,Dairylea Cheese Spread 270G,1.0,270g,2.95,,0.0,0.0
829,Tesco Broccoli & Tomato Quiche,400.0,,1.99,,0.0,0.0
830,Yazoo Chilled Chocolate Flavour Milkshake,400.0,,1.5,,0.0,0.0
831,Tesco Soft Apricots,250.0,,2.0,,0.0,0.0
776,Tesco Finest British 6 Lincolnshire Sausages 400G,400.0,g,3.25,,0.0,0.0
775,Tesco Cashews 300G,300.0,g,3.0,,0.0,0.0
774,Actimel Strawberry Immunity Live Yoghurt Drink Multipack 8X100g,8100.0,g,3.75,,0.0,0.0
773,TESCO FINEST ROAST CHICKEN GRAVY 500G,500.0,g,3.2,,0.0,0.0
772,TESCO FINEST BEEF DRIPPING GRAVY 500G,500.0,g,3.2,,0.0,0.0
813,The Tofoo Co Naked Tofu 280G,1.0,280g,2.3,,0.0,0.0
786,Philadelphia Light Low Fat Soft Cream Cheese 280G,280.0,g,3.25,,0.0,0.0
787,"Boursin Garlic & Herb Cheese 6 Pack, 96 G",696.0,g,2.25,,0.0,0.0
833,Tesco Runner Beans,180.0,,1.4,,0.0,0.0
799,Tesco Peeled Potatoes 750G,1.0,750g,1.25,,0.0,0.0
808,Theos Ready Rolled Filo Pastry 250 G,1.0,250 g,2.0,,0.0,0.0
806,Tesco Turkey Crown Medium 2.3kg-3.19kg (Serves 8-11),1.0,2.3kg-3.19kg,30.31,,0.0,0.0
816,Tesco Finest Belgian Chocolate Mousse 100G,1.0,100g,1.0,,0.0,0.0
805,Hoads Farm Free Range Eggs Large Box Of 6 (L),6.0,,2.7,,0.0,0.0
804,St Helen's Fresh Semi Skimmed Goats Milk 1 Litre,1.0,1 litre,2.15,,0.0,0.0
803,Tesco Finest Buffalo Mozzarella & Tomato Pizza 420G,1.0,420g,4.75,,0.0,0.0
801,Tesco Fresh Cut Curled Parsley 30G,1.0,30g,0.52,,0.0,0.0
800,Tesco Tender Vegetable Medley 160G,1.0,160g,1.85,,0.0,0.0
809,Tesco Spaghetti Bolognese 400G,1.0,400g,3.3,,0.0,0.0
798,Stork Original Baking Spread 500G,1.0,500g,1.7,,0.0,0.0
788,Tesco 12 Mini Chicken Kievs 360G,360.0,g,3.5,,0.0,0.0
797,Tesco 36 Wafer Thin Roast Chicken Slices 400G,1.0,400g,2.29,,0.0,0.0
796,Tesco 10 Tail On King Prawns 130G,1.0,130g,3.5,,0.0,0.0
795,Tesco Buttery Spread 1Kg,1.0,kg,1.85,,0.0,0.0
794,Tesco 10 Tail On King Prawns 130G,130.0,g,3.5,,0.0,0.0
793,Tesco Buttery Spread 1Kg,1.0,g,1.85,,0.0,0.0
792,Tesco Baking Block 250G,250.0,g,1.0,,0.0,0.0
791,Tesco 6 Mini Pork & Pickle Pork Pies 300G,300.0,g,1.99,,0.0,0.0
790,Tesco Crumbed Ham 400G,400.0,g,2.29,,0.0,0.0
789,Tesco Lamb Leg Steaks 300G,300.0,g,5.9,,0.0,0.0
832,Tesco 12 Smoked Salmon Canapes,100.0,,2.5,,0.0,0.0
810,Tesco Fresh Potato Gnocchi Pasta 400 G,1.0,400 g,1.85,,0.0,0.0
814,Muller Light Rhubarb Fat Free Yogurt 160G,1.0,160g,0.9,,0.0,0.0
744,Tesco Oat Drink,1.0,l,1.45,,0.0,0.0
751,Tesco Finest Garlic & Parsley Ciabatta,255.0,g,2.6,,0.0,0.0
811,Tesco Broccoli Florets 240G,1.0,240g,2.0,,0.0,0.0
845,"Tesco Finest Ham Hock, Leek & Gratin",400.0,g,4.5,,0.0,0.0
846,Tesco Cashew Nuts,200.0,g,2.65,,0.0,0.0
847,Cauldron Foods Tofu,396.0,g,2.75,,0.0,0.0
747,Muller Light Toffee Yogurt,160.0,g,0.9,0.9,0.0,0.0
848,Tesco Brandy Butter,200.0,g,2.5,,0.0,0.0
746,Pure Dairy Free Buttery Spread,500.0,g,2.0,,0.0,0.0
745,Muller Light Toffee Yogurt,160.0,g,0.9,,0.0,0.0
743,Tesco Emmental Slices,250.0,g,2.75,,0.0,0.0
843,Tesco Organic Salted Butter,250.0,g,3.0,,0.0,0.0
850,Tesco Finest Maple Bacon & Extra Mature Cheddar Quiche,420.0,g,3.75,,0.0,0.0
741,Petits Filous Strawberry Raspberry & Apricot Kids Yoghurt Pots Multipack,1847.0,g,3.5,,0.0,0.0
740,Arla LactoFREE Skimmed Milk Drink,1.0,l,1.85,,0.0,0.0
739,Actimel Multifruit Immunity Live Yoghurt Drink Multipack,12100.0,g,4.5,,0.0,0.0
851,Tesco Prosciutto Crudo & Salami Platter,120.0,g,3.0,,0.0,0.0
738,Alpro Soya Original Long Life Dairy Free Drink,1.0,l,2.0,,0.0,0.0
852,Tesco Mozzarella Balls Tomatoes,200.0,g,3.0,,0.0,0.0
853,The Collective Suckies Strawberry Kids Yoghurt Pouch,90.0,g,0.95,,0.0,0.0
854,Tesco Diced Lamb Shoulder,300.0,g,6.3,,0.0,0.0
752,Tesco Small Melton Mowbray Pork Pie,145.0,g,1.65,,0.0,0.0
753,Tesco Cheese Sauce,350.0,g,1.9,,0.0,0.0
769,Tesco Finest Diced Beef,400.0,g,5.55,,0.0,0.0
755,Onken Cherry Yogurt,450.0,g,1.95,,0.0,0.0
834,Don Simon Mango & Passion Fruit Juice Drink,1.5,,1.25,,0.0,0.0
835,Albert Bartlett Cheese Croquettes,250.0,,1.6,,0.0,0.0
768,Tesco Organic Unsalted Butter,250.0,g,3.0,,0.0,0.0
836,Tesco Tendersweet Carrots,150.0,,1.3,,0.0,0.0
767,Tesco Finest Beef Roasting Joint,1.12,,27.2,,0.0,0.0
765,Growers Harvest No Added Sugar Apple Juice Drink,1.0,litre,0.79,,0.0,0.0
764,Tesco Wafer Thin Brunswick Ham,125.0,g,2.0,,0.0,0.0
762,Fridge Raiders Southern Style Chicken Bites,322.5,g,1.6,,0.0,0.0
761,Tesco 0% Fat Natural Yogurt,500.0,g,1.1,,0.0,0.0
837,Love Beets Cooked Beetroot,250.0,,0.7,,0.0,0.0
838,Creamfields Grana Padano Wedge,175.0,,1.79,,0.0,0.0
839,Tesco 8 Reduced Fat Pork Sausages,454.0,,1.79,,0.0,0.0
760,Eastman's Reduced Fat Houmous,200.0,g,0.99,,0.0,0.0
759,Eastmans Cheese & Bacon Quiche,400.0,g,1.75,,0.0,0.0
758,Tesco Penne,300.0,g,1.35,,0.0,0.0
757,Creamfields Grated Grana Padano,100.0,g,1.59,,0.0,0.0
756,Tesco Smoked Beechwood Cheese,150.0,g,2.15,,0.0,0.0
840,Tesco Unsmoked Boneless Gammon Joint,,,9.6,,0.0,0.0
842,Tesco Beef Brisket,,,9.6,,0.0,0.0
815,Muller Corner Strawberry Yogurt 136G,1.0,136g,0.9,,0.0,0.0
1288,Tesco Turkey & Trimmings Sandwich,1.0,,3.4,3.6,-5.9,-0.2
1940,Tesco Sausage Bacon & & Egg Triple,,,3.25,3.6,-10.8,-0.35
1505,Tesco Chicken & Bacon Caesar Salad,265.0,g,3.0,3.6,-20.0,-0.6
2160,Tesco Chicken & Bacon Wrap,,,3.0,3.6,-20.0,-0.6
1692,Tesco Southern Fried Chicken Pasta 300G,300.0,g,2.85,3.6,-26.3,-0.75
1854,Tesco Finest Salsiccia Picante With Hot Honey Pizza,400.0,g,4.75,6.0,-26.3,-1.25
2052,Tesco Chicken & Bacon Pasta,300.0,g,2.85,3.6,-26.3,-0.75
1871,Tesco Ham And Cheddar Cheese Sub,,,2.85,3.6,-26.3,-0.75
1900,Tesco Prawn Layered Salad 300G,300.0,g,2.85,3.6,-26.3,-0.75
1596,Tesco Tuna & Sweetcorn Pasta,300.0,g,2.85,3.6,-26.3,-0.75
2029,Tesco Bacon Lettuce & Tom Sandwich,,,2.75,3.6,-30.9,-0.85
1850,Tesco Smoked Ham And Cheddar Cheese Sandwich,,,2.75,3.6,-30.9,-0.85
2055,Tesco Chicken Salad Sandwich,,,2.75,3.6,-30.9,-0.85
1857,Tesco Smoked Ham And Cheddar Cheese Sandwich,,,2.75,3.6,-30.9,-0.85
1604,Tesco Smoked Ham & Cheddar Sandwich,,,2.75,3.6,-30.9,-0.85
1721,Tesco Prawn Mayonnaise Sandwich,1.0,,2.75,3.6,-30.9,-0.85
2056,Emmi Caffe Latte Mr Big Skinny,370.0,ml,2.65,3.6,-35.8,-0.95
2157,Tesco Free Range Egg Mayonnaise Sandwich,,,2.2,3.6,-63.6,-1.4
1932,Tesco Chicken & Bacon Sandwich,,,2.2,3.6,-63.6,-1.4
1929,Tesco Tuna & Cucumber Sandwich,,,2.2,3.6,-63.6,-1.4
718,Tesco Finest Chicken & Pancetta Bake,400.0,g,4.5,7.5,-66.7,-3.0
780,Tesco Spanish Inspired Selection 120G,120.0,g,3.0,5.0,-66.7,-2.0
1525,Tesco Finest King Prawn Linguine 400G,400.0,g,4.5,7.5,-66.7,-3.0
783,Tesco Grated Red Leicester 250 G,250.0,g,2.65,4.5,-69.8,-1.85
778,Tesco British Mild Grated Cheddar Cheese 250 G,250.0,g,2.65,4.5,-69.8,-1.85
268,Tesco Guacamole Dip,163.0,g,1.35,2.3,-70.4,-0.95
700,Tesco Aioli Dip,200.0,g,1.35,2.3,-70.4,-0.95
1037,Tesco Prime Cuts Roast Chicken & Stuffing 4 Slices,100.0,g,2.0,3.5,-75.0,-1.5
777,Cathedral City Grated Mature Cheddar Cheese 180 G,180.0,g,2.55,4.5,-76.5,-1.95
1536,Tesco Cheese & Tomato Pasta 300G,300.0,g,1.8,3.6,-100.0,-1.8
1827,Tesco Spicy Chicken Pasta 275G,275.0,g,1.8,3.6,-100.0,-1.8
1566,Tesco Indian Kitchen Chicken Tikka Biryani,400.0,g,3.3,7.5,-127.3,-4.2
1528,Tesco Tuna Pasta Bake 400G,400.0,g,3.3,7.5,-127.3,-4.2
785,"T, Sweet & Sour Chicken & Egg Fried Rice 400G",400.0,g,3.3,7.5,-127.3,-4.2
1567,Tesco Calorie Controlled Chicken In Mushroom Sauce,370.0,g,3.3,7.5,-127.3,-4.2
1859,Tesco Chicken & Chorizo Pasta,400.0,g,3.3,7.5,-127.3,-4.2
1869,Tesco Calorie Controlled Spaghetti Bolognese,380.0,g,3.3,7.5,-127.3,-4.2
1937,Tesco Just Ham Sandwich,,,1.5,3.6,-140.0,-2.1
709,Arla Protein Passionfruit & Papaya Yogurt,200.0,g,1.25,3.0,-140.0,-1.75
1444,Tesco Cheese & Onion Sandwich,1.0,,1.5,3.6,-140.0,-2.1
2065,Monster Energy Drink Mango Loco,500.0,ml,1.9,5.0,-163.2,-3.1
1575,Oasis Summer Fruits,500.0,m,1.9,5.5,-189.5,-3.6
707,Tesco Tomato Juice,1.0,litre,1.35,4.25,-214.8,-2.9
2162,Buxton Still Natural Mineral Water Sports Cap,1.0,l,1.55,5.0,-222.6,-3.45
1938,Pepsi Max Cherry No Sugar Cola Bottle,500.0,ml,1.55,5.0,-222.6,-3.45
1833,Walkers Baked Salted Grab Bag Crisps 37.5g,37.5,g,1.1,3.6,-227.3,-2.5
1872,Muller Corner Banana Yogurt With Chocolate Flakes,124.0,g,0.9,3.0,-233.3,-2.1
1864,Muller Light Strawberry Yogurt,160.0,g,0.9,3.0,-233.3,-2.1
1834,Pringles Pop & Go Original Snacks 40 G,40.0,g,1.0,3.6,-260.0,-2.6
